"FDC_ID","`data_type`","DESCRIPTION","`food_category_id`","portion_amount","serving","grams_per_serving","NUTRIENTS_PER_100G","DATA_POINTS","`nutrient`"
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,0.17,,Total lipid (fat)
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,2.97,,"Carbohydrate, by difference"
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,16.0,,Energy
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,0.0,,Caffeine
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,1.6,,"Fiber, total dietary"
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,40.0,,"Calcium, Ca"
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,0.2,,"Iron, Fe"
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,11.0,,"Magnesium, Mg"
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,260.0,,"Potassium, K"
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,80.0,,"Sodium, Na"
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,0.13,,"Zinc, Zn"
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,22.0,,"Vitamin A, RAE"
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,0.27,,Vitamin E (alpha-tocopherol)
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,0.0,,Vitamin D (D2 + D3)
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,3.1,,"Vitamin C, total ascorbic acid"
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,36.0,,"Folate, DFE"
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,0.0,,Cholesterol
"342606",survey_fndds_food,"Celery, raw",,,"1 piece",4.0,0.042,,"Fatty acids, total saturated"
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,0.99,,Protein
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,0.3,,Total lipid (fat)
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,6.03,,"Carbohydrate, by difference"
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,31.0,,Energy
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,0.0,,Caffeine
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,2.1,,"Fiber, total dietary"
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,7.0,,"Calcium, Ca"
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,0.43,,"Iron, Fe"
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,12.0,,"Magnesium, Mg"
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,211.0,,"Potassium, K"
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,4.0,,"Sodium, Na"
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,0.25,,"Zinc, Zn"
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,157.0,,"Vitamin A, RAE"
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,1.58,,Vitamin E (alpha-tocopherol)
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,0.0,,Vitamin D (D2 + D3)
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,127.7,,"Vitamin C, total ascorbic acid"
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,46.0,,"Folate, DFE"
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,0.0,,Cholesterol
"342633",survey_fndds_food,"Pepper, sweet, red, raw",,,"1 piece",10.0,0.027,,"Fatty acids, total saturated"
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,0.0,,Protein
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,0.24,,Total lipid (fat)
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,19.23,,"Carbohydrate, by difference"
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,79.0,,Energy
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,0.0,,Caffeine
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,0.0,,"Fiber, total dietary"
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,0.0,,"Calcium, Ca"
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,0.54,,"Iron, Fe"
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,1.0,,"Magnesium, Mg"
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,15.0,,"Potassium, K"
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,7.0,,"Sodium, Na"
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,0.15,,"Zinc, Zn"
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,0.0,,"Vitamin A, RAE"
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,0.0,,Vitamin E (alpha-tocopherol)
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,0.0,,Vitamin D (D2 + D3)
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,0.7,,"Vitamin C, total ascorbic acid"
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,0.0,,"Folate, DFE"
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,0.0,,Cholesterol
"344031",survey_fndds_food,Ice pop,,,"1 miniature popsicle",26.0,0.013,,"Fatty acids, total saturated"
